"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"nib Dental Care Centre Melbourne","+61 3 9679 8888","https://nibdental.com.au/locations/dentist-melbourne/?utm_source=google_my_business&utm_medium=yext","Level 1/356 Collins St, Melbourne VIC 3000, Australien","ChIJQ_val7RC1moRd7q9cJxUb58","4.3","277","https://maps.google.com/?cid=11488494205328538231","OPERATIONAL"
"Core Dental Southbank","+61 3 8547 0780","https://www.coredental.com.au/","55 City Rd, Southbank VIC 3006, Australien","ChIJwb08GbJC1moRh549dAm9I3E","5","131","https://maps.google.com/?cid=8152567598773280391","OPERATIONAL"
"Vogue Smiles","+61 3 9629 7664","https://www.drzenaidycastro.com.au/","1 Elizabeth St, Melbourne VIC 3000, Australien","ChIJ4Ui_iLNC1moRNor1Dvcyi7k","4.1","35","https://maps.google.com/?cid=13369835955468732982","OPERATIONAL"
"Collins Dental Image","+61 3 9650 6622","https://www.cdimage.com.au/?utm_source=GBP&utm_medium=organic","206/220 Collins St, Melbourne VIC 3000, Australien","ChIJBSb82bVC1moRKp4C_yFVdjM","5","197","https://maps.google.com/?cid=3708244947686825514","OPERATIONAL"
"Pinnacle Dental","+61 3 9052 4422","https://www.pinnacledentaldocklands.com.au/","401/100 Harbour Esplanade, Docklands VIC 3008, Australien","ChIJScJbxL1d1moRMBOhLgvZKvk","5","336","https://maps.google.com/?cid=17954401506516079408","OPERATIONAL"
"Dental On Flinders","+61 3 9041 0049","https://www.dentalonflinders.com.au/","Level 5, Suite 2/276 Flinders St, Melbourne VIC 3000, Australien","ChIJBx66CrRC1moRw0kCkDq3ioE","4.9","126","https://maps.google.com/?cid=9334474639830829507","OPERATIONAL"
"Dentist Melbourne Clinic","+61 3 9998 2636","https://www.dentistmelbourneclinic.com.au/index.php","302/620 Bourke St, Melbourne VIC 3000, Australien","ChIJH2ZDOKpd1moRA-UTVZQMVPE","4.8","328","https://maps.google.com/?cid=17389537892406387971","OPERATIONAL"
"Melbourne Dentist Clinic","+61 3 9999 9703","https://melbourne.dentist-clinic.com/","Neo200, 200 Spencer St, Melbourne VIC 3000, Australien","ChIJ-xuq-E5d1moREaBFOpcnvQo","4.8","488","https://maps.google.com/?cid=773818241448779793","OPERATIONAL"
"Bupa Dental 538 Collins St (formerly D-Spa - 538 Collins St)","+61 3 9090 1515","https://www.bupadental.com.au/find-a-dentist/vic-melbourne-3000-au/bupa-dental-538-collins-street","538 Collins St, Melbourne VIC 3000, Australien","ChIJuTN-MvJd1moR2ood202p9yE","4.8","134","https://maps.google.com/?cid=2447611074352876250","OPERATIONAL"
"Era Health CBD Dentist Melbourne","+61 3 9944 6200","https://www.erahealth.com.au/dentists-melbourne-cbd/","Level 9/460 Bourke St, Melbourne VIC 3000, Australien","ChIJqd8pFUxd1moRX-L_Josfwn8","4.7","45","https://maps.google.com/?cid=9205955270813934175","OPERATIONAL"
"Collins Street Specialist Centre","+61 3 9650 2726","http://www.collinsstreetspecialistcentre.com.au/","Level 8, 220 Collins Street Manchester Unity Building, Melbourne VIC 3000, Australien","ChIJ2f1s27VC1moRjaxk9dX824E","5","93","https://maps.google.com/?cid=9357350646667586701","OPERATIONAL"
"Dimos Dental & Facial Aesthetics","+61 3 9654 6667","https://www.dimosdental.com.au/","Level 7/379 Collins St, Melbourne VIC 3000, Australien","ChIJx7gpy7VC1moRLFaV4ogZpsw","4.9","58","https://maps.google.com/?cid=14746502105578952236","OPERATIONAL"
"Melbourne City Dental – Docklands Dentist Near Melbourne CBD","+61 3 9880 2040","https://melbournecitydental.com.au/","7 Village St, Docklands VIC 3008, Australien","ChIJW7XhiApd1moRq4_N8DQ7wSQ","5","1","https://maps.google.com/?cid=2648463154434903979","OPERATIONAL"
"Melbourne Wisdom Teeth","+61 3 9052 4411","https://www.melbournewisdomteeth.com.au/?utm_campaign=gmb","Exchange Tower, Level 1/530 Little Collins St, Melbourne VIC 3000, Australien","ChIJXT5lPRpD1moROEGGbu5h1G0","4.9","49","https://maps.google.com/?cid=7914058121881207096","OPERATIONAL"
"DENTL","+61 3 8820 1699","https://dentl.com.au/","Ground Floor/150 Jolimont Rd, East Melbourne VIC 3002, Australien","ChIJ40ok0cRC1moRScIO5ZNRcCM","5","254","https://maps.google.com/?cid=2553630684364063305","OPERATIONAL"
"City Smiles Dental Clinic","+61 3 9654 6979","https://citysmiles.com.au/","8/20 Collins St, Melbourne VIC 3000, Australien","ChIJz4YFMsZC1moRFBM_WXEYtL0","4.3","167","https://maps.google.com/?cid=13669577644083974932","OPERATIONAL"
"Dental Advance - Melbourne CBD","+61 3 9654 6978","","Suite 6, Level 5/20 Collins St, Melbourne VIC 3000, Australien","ChIJr6y4btdd1moRIZxQxgE-p38","5","65","https://maps.google.com/?cid=9198388941270588449","OPERATIONAL"
"Gorgeous Smiles Dentist Melbourne","+61 3 9042 0483","https://www.gorgeoussmiles.com.au/","121 Exhibition St, Melbourne VIC 3000, Australien","ChIJB9snLM9C1moR9TVmO47tvIo","4.9","1492","https://maps.google.com/?cid=9997126467993351669","OPERATIONAL"
"Collins Street Dental","+61 3 9654 5144","https://www.collinsstreetdental.net.au/?utm_source=gmb&utm_medium=organic","Alcaston House, Level 2/2 Collins St, Melbourne VIC 3000, Australien","ChIJy9o4RsZC1moRcn2G5mq53Oo","4.8","117","https://maps.google.com/?cid=16923605368536726898","OPERATIONAL"
"Kurrajong Dentists","+61 3 9650 3616","http://www.kurrajongdentists.com.au/","2/175 Collins St, Melbourne VIC 3000, Australien","ChIJEXhlsyJD1moRPOozHVdcyUI","5","73","https://maps.google.com/?cid=4812479206043937340","OPERATIONAL"
"DHCA - Dental Health Care Associates","+61 3 9650 2909","https://www.dentalhealth.com.au/","Level 4/175 Collins St, Melbourne VIC 3000, Australien","ChIJ-0nIFbZC1moRP5nYLdIJj_g","4.7","61","https://maps.google.com/?cid=17910545041392703807","OPERATIONAL"
"Dr David Brown","+61 3 9650 4020","","9/15 Collins St, Melbourne VIC 3000, Australien","ChIJz4YFMsZC1moRJp7MzXZZK70","4.9","22","https://maps.google.com/?cid=13631087063960690214","OPERATIONAL"
"Bridge Rd Dental","+61 3 9429 6020","https://www.bridgerddental.com.au/?UTM_source=GBL","352 Bridge Rd, Richmond VIC 3121, Australien","ChIJq6MCs_dC1moRtoLDHQkAU6c","4.7","183","https://maps.google.com/?cid=12056980666555007670","OPERATIONAL"
"Elevate Dental","+61 3 4059 9627","https://elevatedental.com.au/","161 Swan St, Richmond VIC 3121, Australien","ChIJV2hwFI1C1moRDg3MPWNQeOI","4.9","388","https://maps.google.com/?cid=16318881636945759502","OPERATIONAL"
"The Richmond Dentist","+61 3 9048 5055","http://www.therichmonddentist.com.au/","5 Dyer St, Richmond VIC 3121, Australien","ChIJmYBFjvdC1moRfRuFfIp2v8k","5","103","https://maps.google.com/?cid=14537468459341912957","OPERATIONAL"
"Maven Dental Collins Street","+61 3 9654 8977","https://mavendental.com.au/dentists/maven-dental-collins-street/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=gmb","Level 1/100 Collins St, Melbourne VIC 3000, Australien","ChIJV0ADZB4R1moRM2hA8cqau0I","4.7","54","https://maps.google.com/?cid=4808607223569737779","OPERATIONAL"
"Dental One","+61 3 9113 9313","http://www.dental1.com.au/","Level 2/620 Victoria St, Richmond VIC 3121, Australien","ChIJP-zs2ZtD1moRqerKv6IdY9w","4.9","1497","https://maps.google.com/?cid=15880569295878154921","OPERATIONAL"
"Value Dental Centres Melbourne","+61 3 9063 1169","http://www.valuedentalcentres.com.au/","Tenancy 1/32-34 Burwood Rd, Hawthorn VIC 3122, Australien","ChIJ2SK6rB5D1moRJsBDvsEf73A","4.9","323","https://maps.google.com/?cid=8137757968663035942","OPERATIONAL"
"Women in Dentistry","+61 3 9650 2863","https://www.womenindentistry.com.au/","Floor 6/15 Collins St, Melbourne VIC 3000, Australien","ChIJodhbM8ZC1moRSpyMz-uYpYU","4.9","176","https://maps.google.com/?cid=9630271516768509002","OPERATIONAL"
"Hawthorn Dental Care - Dr Stuart A. Cran","+61 3 9818 8011","https://www.hawthorndental.com.au/","65 Linda Cres, Hawthorn VIC 3122, Australien","ChIJl1JwGTNC1moRG2nkdp8H8m8","4.3","6","https://maps.google.com/?cid=8066518264049854747","OPERATIONAL"
"Richmond Fine Dentistry","+61 3 9429 0011","https://www.richmondfinedentistry.com.au/","191 Lennox St, Richmond VIC 3121, Australien","ChIJ1WBr5vFC1moRJyhIBaGAGRM","4.9","96","https://maps.google.com/?cid=1376272590205102119","OPERATIONAL"
"Hawthorn East Dental","+61 3 9882 6606","https://www.hawthorneastdental.com.au/","22 Camberwell Rd, Hawthorn East VIC 3123, Australien","ChIJH2PDmipC1moRV87F7uKrDp0","4.9","122","https://maps.google.com/?cid=11317171904785534551","OPERATIONAL"
"Glenferrie Dental Hawthorn - Dental Implants and All on 4 Cosmetic Dentist","+61 3 9818 1930","https://glenferriedental.com.au/","Level 1/765 Glenferrie Rd, Hawthorn VIC 3122, Australien","ChIJM1oN3c1D1moRZtF3pctBfVo","4.9","259","https://maps.google.com/?cid=6520440178412605798","OPERATIONAL"
"CAMBERWELL JUNCTION DENTAL","+61 3 9882 1187","http://camberwelljunctiondental.com.au/","1/2 Prospect Hill Rd, Camberwell VIC 3124, Australien","ChIJ4YasAYNB1moRxGB3fnyfZOs","4.7","95","https://maps.google.com/?cid=16961857453630644420","OPERATIONAL"
"Camberwell Family Dental","+61 3 8592 9866","https://familydoctor.com.au/camberwellfamilydental/","Entry from rear car park (next to Woolworths, 4 Prospect Hill Rd, Camberwell VIC 3124, Australien","ChIJwVpJ_YJB1moRIZmgNc_DYrc","4.7","47","https://maps.google.com/?cid=13214339551383820577","OPERATIONAL"
"Malvern East Family Dental","+61 3 9571 3444","http://malverneastfamilydental.com.au/","1133 Dandenong Rd, Malvern East VIC 3145, Australien","ChIJ-aQItSJq1moRPCnStl0HHOU","4.9","73","https://maps.google.com/?cid=16509078433113975100","OPERATIONAL"
"Burke Road Dental Surgery","+61 3 9809 2418","http://www.burkeroaddental.com.au/","468 Burke Rd, Camberwell VIC 3124, Australien","ChIJ8bSFnYxB1moRIqCJdJpD9ng","5","28","https://maps.google.com/?cid=8716228459481374754","OPERATIONAL"
"Dr Tung Nguyen","+61 3 9689 8852","","66 Ryan St, Footscray VIC 3011, Australien","ChIJ7_2hd5Fd1moRw4MtXWxg-PE","4","8","https://maps.google.com/?cid=17435791975900873667","OPERATIONAL"
"Phung Tran Dental Group","+61 3 9689 1226","https://www.phungtrandentalgroup.com/","13 Leeds St, Footscray VIC 3011, Australien","ChIJk-MfjpFd1moRTWuXog8fDTQ","4.8","216","https://maps.google.com/?cid=3750688216682294093","OPERATIONAL"
"Genesis Dentists Melbourne","+61 3 7020 9166","https://genesisdentists.com.au/","Arden Gardens, Shop 2/168 Macaulay Rd, North Melbourne VIC 3051, Australien","ChIJY9OT_HsggWIRnMRmFDwQ2N4","4.9","337","https://maps.google.com/?cid=16057602321615864988","OPERATIONAL"
"Kensington Smiles - Dentist Kensington","+61 3 7302 8099","http://www.kensingtonsmiles.com.au/","421 Macaulay Rd, Kensington VIC 3031, Australien","ChIJ-WfbXRtd1moRx8kBYgl3lGE","5","59","https://maps.google.com/?cid=7031375800414882247","OPERATIONAL"
"SmileWorks Dental Kensington","+61 3 9605 3573","https://www.smileworksdentalkensington.com.au/?utm_campaign=gmb","481 Macaulay Rd, Kensington VIC 3031, Australien","ChIJRfV-rRFd1moRsFzKpod3igA","4.9","179","https://maps.google.com/?cid=38974971288640688","OPERATIONAL"
"Fine Smiles Dental","+61 3 9689 4477","https://www.finesmilesdental.com.au/","170/172 Barkly St, Footscray VIC 3011, Australien","ChIJP48_bpJd1moR7DTpHR3yFH4","4.8","243","https://maps.google.com/?cid=9085152555182929132","OPERATIONAL"
"Top Dentists Footscray","+61 3 9687 5050","http://topdentistsfootscray.com.au/","104 Nicholson St, Footscray VIC 3011, Australien","ChIJx6oBLZJd1moRs3DsuQhPhj0","4.9","97","https://maps.google.com/?cid=4433317782090444979","OPERATIONAL"
"Dr. Julie Quach","+61 3 9689 8602","http://www.jqdental.com.au/","135 Hopkins St, Footscray VIC 3011, Australien","ChIJd25kA5Jd1moRloN-YcTIPoU","4.6","21","https://maps.google.com/?cid=9601332201375302550","OPERATIONAL"
"Seddon Dental","+61 3 9687 7688","http://www.seddondental.com.au/","184 Victoria St, Seddon VIC 3011, Australien","ChIJ7TaKmvVd1moRWuYrvx8o2Jk","4.7","92","https://maps.google.com/?cid=11085654599588898394","OPERATIONAL"
"Focus On Dental","+61 3 9689 1014","https://focusondental.com.au/","Level 1/31 Paisley St, Footscray VIC 3011, Australien","ChIJUwXx741d1moRVtirSBQME_g","4.9","215","https://maps.google.com/?cid=17875644627221731414","OPERATIONAL"
"Flemington Dental Care","+61 3 9376 8043","http://www.flemingtonfamilydental.com.au/","415 Macaulay Rd, Kensington VIC 3031, Australien","ChIJZ8e04Ypc1moRZ39kv5RChWI","4.6","10","https://maps.google.com/?cid=7099153594253082471","OPERATIONAL"
