"name","phone","website_url","address","place_id","rating","user_ratings_total","maps_url","business_status"
"PEČAT RESTORAN (ulaz iz parka)","+381 11 4097284","https://pecatrestoran.rs/","Nebojšina 6, Beograd 11000, Serbien","ChIJQTHiogBxWkcRZa0yqUJkLKU","4.7","426","https://maps.google.com/?cid=11901998152702668133","OPERATIONAL"
"Restaurant Venice","+381 66 8383233","https://www.restoranvenecija.com/","Kej Oslobođenja 6, Beograd 11000, Serbien","ChIJl-8BQ6llWkcRvQ-NKjwpCfs","4.3","3711","https://maps.google.com/?cid=18089034716698972093","OPERATIONAL"
"Wagon Victoria","+381 11 2607436","","Bulevar Zorana Đinđića 44a, Beograd 11070, Serbien","ChIJIzJ3UV5lWkcRFfUY75XBV4Y","4.4","4738","https://maps.google.com/?cid=9680418773761848597","OPERATIONAL"
"Шаран","+381 69 2618235","http://saran.co.rs/","Kej Oslobođenja 53, Beograd 11000, Serbien","ChIJEwH1OqxlWkcReiY_JaPToXM","4.6","3931","https://maps.google.com/?cid=8332173483270153850","OPERATIONAL"
"Cevaplija","+381 11 7707698","http://www.cevaplija.rs/","Ilije Garašanina 7, Beograd, Serbien","ChIJvbw4oR97WkcR9w0F2H5E6Ro","4.5","1408","https://maps.google.com/?cid=1939156426140487159","OPERATIONAL"
"Etno kuća Tri Kuma Debela","+381 64 9400200","http://www.trikumadebela.rs/","Sinđelićeva 34, Beograd 11080, Serbien","ChIJKfSqwa1lWkcRkvr__AYBRos","4.5","549","https://maps.google.com/?cid=10035709949167794834","OPERATIONAL"
"Restoran K-2","+381 11 3192634","http://www.k2-restoran.co.rs/","Džona Kenedija 10v, Beograd 11080, Serbien","ChIJoz00vAplWkcR7PO-Fs9HLho","4.5","969","https://maps.google.com/?cid=1886524248680231916","OPERATIONAL"
"Azzaro Belville","+381 62 214926","https://azzaro1.rs/","Јурија Гагарина 14 И Mimoza, Beograd 11070, Serbien","ChIJ0YVck8N6WkcRgcs3kWMNLmw","4.5","537","https://maps.google.com/?cid=7795182726314183553","OPERATIONAL"
"Restoran Lovac","+381 11 2436128","http://www.restoranlovac.rs/","Alekse Nenadovića, Beograd 11000, Serbien","ChIJ15TbnKB6WkcReEBwT_em94g","4.5","4041","https://maps.google.com/?cid=9869540689525620856","OPERATIONAL"
"Klub književnika","+381 63 338538","https://www.klubknjizevnika.rs/","Francuska 7, Beograd 11000, Serbien","ChIJ-eiO6rN6WkcRBRjburskOz4","4.6","2603","https://maps.google.com/?cid=4484218242689865733","OPERATIONAL"
"Kondir","+381 11 3290046","http://www.turistickiklub.com/objekat/kondir-1","Poenkareova 3, Beograd 11000, Serbien","ChIJzfEPOL96WkcRF-FDQMKZfAs","4.6","199","https://maps.google.com/?cid=827705491110224151","OPERATIONAL"
"Lonče","+381 65 2188819","http://www.lonce.rs/","Braće Jugovića 4-6, Beograd 11000, Serbien","ChIJH27Hb7N6WkcRXirq2qQOYSc","4.3","718","https://maps.google.com/?cid=2837565341430327902","OPERATIONAL"
"Piatakia Galerija","+381 64 5111116","","Bulevar Vudroa Vilsona 14 Galerija, Beograd 11000, Serbien","ChIJ1WrW_sl7WkcRqK4RTUmq9Fg","4.7","110","https://maps.google.com/?cid=6409935401457397416","OPERATIONAL"
"Restoran domaće kuhinje ""Šporet""","+381 66 150550","","Kralja Milutina 30, Beograd, Serbien","ChIJD_RAmedxWkcRmhjE0SF8gR8","4.3","325","https://maps.google.com/?cid=2270232171866495130","OPERATIONAL"
"Tradicija National Restaurant","+381 65 8547547","http://www.tradicijarestoran.rs/","Tadeuša Košćuška 63, Beograd 11000, Serbien","ChIJx3bW-lNlWkcR1E06XV1wa7g","4.3","777","https://maps.google.com/?cid=13288838671785151956","OPERATIONAL"
"Restaurant Nachos","+381 11 2623433","http://www.nachos.rs/","Strahinjića Bana 66a, Beograd 11000, Serbien","ChIJ3baKRbR6WkcRbB2pGx44uH8","4.6","1410","https://maps.google.com/?cid=9203167540495850860","OPERATIONAL"
"Restaurant Tchaikovsky","+381 69 8420436","https://hotelmoskva.rs/sr/restoran/?gad_source=1&gad_campaignid=20821504289&gbraid=0AAAAABeYxVrVn44r4rj-wPVpZCl01maHa&gclid=Cj0KCQjwovPGBhDxARIsAFhgkwTUy9gwRP5K2WCUL1TjuuEeMz7yfRsakG5mIa91PhuRdCxqyS6odPAaApNEEALw_wcB","Terazije 20, Beograd 11000, Serbien","ChIJBQdzI117WkcR9YS-LHxdVkE","4.4","529","https://maps.google.com/?cid=4708053248370443509","OPERATIONAL"
"Mezestoran Dvoriste","+381 11 3246515","http://www.restorandvoriste.rs/kontakt.html","Svetogorska 46, Beograd 11000, Serbien","ChIJj8N-0rp6WkcRcrsES1fUATo","4.7","4671","https://maps.google.com/?cid=4179855400562375538","OPERATIONAL"
"Tomahawk","+381 64 1115552","http://www.tomahawk.rs/","Karađorđeva 9, Beograd, Serbien","ChIJy7-8H4dlWkcR6WIyVRZamGg","4.7","268","https://maps.google.com/?cid=7536873028369670889","OPERATIONAL"
"Na Ćošku","+381 11 3246161","http://www.nacosku.rs/","Beogradska 37, Beograd 11000, Serbien","ChIJmRIdKaF6WkcRyXKuSNIIi6U","4.5","954","https://maps.google.com/?cid=11928637737276437193","OPERATIONAL"
"Restaurant ""Šešir moj"" (Skadarlija)","+381 65 3316029","http://www.sesirmoj.rs/","Skadarska 21, Beograd 11000, Serbien","ChIJa6aHXrF6WkcRjI_eqhI8tlM","4.4","2365","https://maps.google.com/?cid=6032074801783148428","OPERATIONAL"
"Restaurant Opera","+381 11 3036200","http://restoranopera.rs/","Obilićev venac 30, Beograd 11000, Serbien","ChIJO3pS67J6WkcRKo1yMpIooLM","4.5","733","https://maps.google.com/?cid=12943389937439509802","OPERATIONAL"
"At Magdalena's","+381 11 7855803","https://instagram.com/kod.magdalene?igshid=NTc4MTIwNjQ2YQ==","Cvetna 4, Beograd 11080, Serbien","ChIJ9wyQhtRlWkcRU-ryisvk8js","4.9","1171","https://maps.google.com/?cid=4319766555462396499","OPERATIONAL"
"Restoran Nekad bilo","+381 11 4545145","","Vukova 10, Beograd 11080, Serbien","ChIJqQz3u_NlWkcRlZS0upSvOkk","4.9","112","https://maps.google.com/?cid=5276722966740374677","OPERATIONAL"
"MOON.ZE","+381 66 5037000","http://www.moonze.rs/","Kej Oslobodjenja 29 Ugao sa Gospodskom ulicom, Beograd 11080, Serbien","ChIJSdgUvYJlWkcR7M7zpTimaIU","4.4","3442","https://maps.google.com/?cid=9613116166854921964","OPERATIONAL"
"Klub Radecki Zemun","+381 64 0020029","https://ribljirestoran.rs/","Kej Oslobođenja bb, Beograd, Serbien","ChIJDT8GZLJlWkcRj3-h1MMogqo","4.5","2236","https://maps.google.com/?cid=12286427554971221903","OPERATIONAL"
"Cross on the Kej 2026","+381 62 658658","https://restorancross.rs/o-nama/","Stevana Markovića 8, Beograd 11080, Serbien","ChIJEzanDahlWkcRNpZaNmffNS0","4.5","3286","https://maps.google.com/?cid=3257755539858953782","OPERATIONAL"
"Restaurant KOORDINATA","+381 64 5939352","https://www.instagram.com/koordinatastreet?igsh=MW9tcmJ1YWYxN3J4Mw==","Zemunska pijaca, Masarikov trg 17, Beograd 11080, Serbien","ChIJkRDZEDhlWkcR-wEmlbvvKSo","4.8","673","https://maps.google.com/?cid=3038223012578329083","OPERATIONAL"
"Restoran Princip Zemun","+381 63 1839993","http://princip.rs/","Gardoška 4, Beograd 10080, Serbien","ChIJ7xD00K1lWkcRG-5rWVb_ns0","4.7","1035","https://maps.google.com/?cid=14816560570428026395","OPERATIONAL"
"Stari šlep","+381 11 2100555","","Kej Oslobođenja 4B, Beograd 11080, Serbien","ChIJZUtyt61lWkcRLO_CHWYvX7U","4.2","2420","https://maps.google.com/?cid=13069216759284952876","OPERATIONAL"
"Veliki trg Zemun","+381 11 2616636","","Gospodska 18, Beograd 11000, Serbien","ChIJY8j50q5lWkcR3BJgWIpKCe8","4.4","948","https://maps.google.com/?cid=17224380207903806172","OPERATIONAL"
"Bella Napoli kod Garića","+381 69 2198162","http://www.bellanapoli.rs/","Restoran Pizzeria, Zmaj Jovina 35, Beograd 110800, Serbien","ChIJw8gOrq5lWkcRLQHkiERsrZQ","4.7","3269","https://maps.google.com/?cid=10713338130194497837","OPERATIONAL"
"Restoran Paša","+381 11 2612119","https://restoranpasa.rs/","Kej Oslobođenja, Beograd, Serbien","ChIJGTE3DgllWkcRD7y9kOE-O-g","4.6","1978","https://maps.google.com/?cid=16734037978942127119","OPERATIONAL"
"Сплав Друга прича","+381 63 295577","","RCHF+28, Belgrad, Serbien","ChIJr4kFv_plWkcRBSMZrnJPDHQ","4.9","58","https://maps.google.com/?cid=8362145962085917445","OPERATIONAL"
"Znači Pub","+381 62 299599","","22. Oktobra 16, Beograd 11080, Serbien","ChIJJYHZOKdlWkcRngFWaboWW8c","4.6","1401","https://maps.google.com/?cid=14365100426315301278","OPERATIONAL"
"Restoran New Reset Dorcol","+381 63 8080035","http://newreset.rs/","Gospodar Jovanova 42, Beograd, Serbien","ChIJpX6587R6WkcROyRep0PIiFc","4.7","689","https://maps.google.com/?cid=6307511471028708411","OPERATIONAL"
"Restaurant Gardos","+381 62 214922","https://restorangardos.rs/","Grobljanska BB, Beograd 11070, Serbien","ChIJHXwO_aBlWkcRrOOdt3Keogs","4.4","2945","https://maps.google.com/?cid=838406696188371884","OPERATIONAL"
"Slonče","+381 11 2615000","","16, Belgrade county, Radoja Dakića 11080, Beograd, Serbien","ChIJxbizPJllWkcRUN1ZVUhgie8","4.7","2033","https://maps.google.com/?cid=17260432910660001104","OPERATIONAL"
"Мезе Турски Ресторан Халал","+381 62 9620565","","Carice Milice 5, Beograd 11000, Serbien","ChIJpXe9SIB7WkcRl4byI34BFB4","4.7","987","https://maps.google.com/?cid=2167358961952654999","OPERATIONAL"
"Ćiribu Ćiriba","+381 11 2194304","http://www.restoranciribu.rs/","Masarikov trg 6, Beograd 11080, Serbien","ChIJWVqPHKllWkcRsHrorqmg8gs","4.8","2797","https://maps.google.com/?cid=860927129425574576","OPERATIONAL"
"Restoran Rustic Gastro Pub","+381 11 3226029","http://www.rusticgastropub.rs/","Jelisavete Načić 1, Beograd 11000, Serbien","ChIJ4U1u_MN7WkcR-017i9OgAKw","4.5","152","https://maps.google.com/?cid=12394083004962262523","OPERATIONAL"
"Seneca Cafe & Restaurant","","","Obilićev venac 26, Beograd 11000, Serbien","ChIJ0Sl8CrZ7WkcRd1re88G2PWs","4.5","57","https://maps.google.com/?cid=7727533479774018167","OPERATIONAL"
"Trattoria Pepe","+381 11 3285295","http://pepe.rs/","Gospodar Jovanova 33, Beograd 11000, Serbien","ChIJzfQH10plWkcRdNMP4TVG62Y","4.6","1508","https://maps.google.com/?cid=7416098408618775412","OPERATIONAL"
"Restoran Kultura","+381 69 5565127","http://www.restorankultura.com/","Kralja Petra 23, Beograd 11000, Serbien","ChIJgXWtb0xlWkcRmXC3KO_PYHA","4.2","784","https://maps.google.com/?cid=8097700756099395737","OPERATIONAL"
"Restoran Bitolj","+381 11 2714843","http://www.kafanabitolj.rs/","Zrenjaninski put 39, Beograd 11210, Serbien","ChIJ37jNRi57WkcRGA59oIwB7u8","4.5","893","https://maps.google.com/?cid=17288757723021512216","OPERATIONAL"
"Tajni začin - ekspres restoran","+381 11 7610218","http://www.tajnizacin.rs/","Gavrila Principa 43, Beograd 11000, Serbien","ChIJNzjUXax6WkcRmxB5meKYMdE","4.4","236","https://maps.google.com/?cid=15073997526790639771","OPERATIONAL"
"Ribar u Beogradu","+381 62 223773","http://www.ribarubeogradu.rs/","Đure Daničića 4, Beograd, Serbien","ChIJL2Sk3917WkcR1RCkKecUAXw","4.8","373","https://maps.google.com/?cid=8935446118748393685","OPERATIONAL"
"Restoran Vuk","+381 11 2629761","http://restoranvuk.rs/","Vuka Karadžića 12, Beograd 11000, Serbien","ChIJR0ucJ01lWkcRjnX3Ujkb1ts","4.2","1827","https://maps.google.com/?cid=15840878672341333390","OPERATIONAL"
